name,path,channels,sample_width,frame_rate,nframes,duration,size,
Dolphin_39.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,14818,1.344036281,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_39.wav
Dolphin_4.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,16699,1.514648526,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_4.wav
Dolphin_40.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,21638,1.962630385,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_40.wav
Dolphin_41.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,19051,1.727981859,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_41.wav
Dolphin_42.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,22344,2.026666667,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_42.wav
Dolphin_43.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,21403,1.941315193,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_43.wav
Dolphin_44.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,20227,1.834648526,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_44.wav
Dolphin_45.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,18816,1.706666667,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_45.wav
Dolphin_46.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,21638,1.962630385,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_46.wav
Dolphin_47.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,19052,1.728072562,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_47.wav
Dolphin_48.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,78848,7.151746032,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_48.wav
Dolphin_49.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,8640,0.783673469,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_49.wav
Dolphin_5.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,16229,1.472018141,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_5.wav
Dolphin_50.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,15719,1.425759637,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_50.wav
Dolphin_6.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,20227,1.834648526,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_6.wav
Dolphin_7.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,14347,1.301315193,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_7.wav
Dolphin_8.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,16699,1.514648526,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_8.wav
Dolphin_9.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,19522,1.770702948,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dolphin\Dolphin_9.wav
Donkey_1.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,114913,10.42294785,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_1.wav
Donkey_10.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,66959,6.073378685,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_10.wav
Donkey_11.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,35316,3.203265306,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_11.wav
Donkey_12.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,57153,5.183945578,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_12.wav
Donkey_13.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,17935,1.62675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_13.wav
Donkey_14.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,17935,1.62675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_14.wav
Donkey_15.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,26075,2.365079365,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_15.wav
Donkey_16.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,70560,6.4,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_16.wav
Donkey_17.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,26075,2.365079365,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_17.wav
Donkey_18.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,10708,1.3385,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_18.wav
Donkey_19.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,28800,2.612244898,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_19.wav
Donkey_2.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,28800,2.612244898,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_2.wav
Donkey_20.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,11025,26076,2.365170068,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_20.wav
Donkey_21.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,161260,14.62675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_21.wav
Donkey_22.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,17935,1.62675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_22.wav
Donkey_23.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,18922,2.36525,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_23.wav
Donkey_24.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,11025,8383,0.760362812,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_24.wav
Donkey_25.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,10710,1.33875,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_25.wav
Donkey_26.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11127,30099,2.70504179,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_26.wav
Donkey_27.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,18922,2.36525,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_27.wav
Donkey_28.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,138816,12.59102041,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_28.wav
Donkey_29.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,25344,2.29877551,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_29.wav
Donkey_3.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,30099,1.365034014,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_3.wav
Donkey_30.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,14756,1.338412698,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_30.wav
Donkey_31.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,26075,2.365079365,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_31.wav
Donkey_32.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,18418,2.30225,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_32.wav
Donkey_33.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,28800,2.612244898,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_33.wav
Donkey_34.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,10710,1.33875,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_34.wav
Donkey_35.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,81144,7.36,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_35.wav
Donkey_36.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,23434,2.12553288,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_36.wav
Donkey_37.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,203906,18.49487528,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_37.wav
Donkey_38.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,189337,17.17342404,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_38.wav
Donkey_39.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,110250,10,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_39.wav
Donkey_4.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,29165,2.645351474,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_4.wav
Donkey_40.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,55743,5.056054422,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_40.wav
Donkey_41.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,19581,1.776054422,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_41.wav
Donkey_42.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,55272,5.013333333,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_42.wav
Donkey_43.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,67972,6.165260771,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_43.wav
Donkey_44.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,87024,7.893333333,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_44.wav
Donkey_45.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,30099,1.365034014,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_45.wav
Donkey_46.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,63974,5.802630385,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_46.wav
Donkey_47.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,12060,1.093877551,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_47.wav
Donkey_48.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,70655,3.20430839,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_48.wav
Donkey_49.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,17935,1.62675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_49.wav
Donkey_5.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,24873,2.256054422,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_5.wav
Donkey_50.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,26075,2.365079365,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_50.wav
Donkey_6.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,28800,2.612244898,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_6.wav
Donkey_7.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,20898,2.61225,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_7.wav
Donkey_8.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,11538,1.046530612,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_8.wav
Donkey_9.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11127,30099,2.70504179,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Donkey\Donkey_9.wav
Elephant_1.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,34276,3.10893424,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_1.wav
Elephant_10.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,34560,3.134693878,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_10.wav
Elephant_11.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,21825,0.989795918,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_11.wav
Elephant_12.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,11025,26496,2.403265306,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_12.wav
Elephant_13.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,34560,3.134693878,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_13.wav
Elephant_14.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,41969,1.903356009,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_14.wav
Elephant_15.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,48640,2.205895692,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_15.wav
Elephant_16.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,21824,0.989750567,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_16.wav
Elephant_17.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,2,22050,88436,4.010702948,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_17.wav
Elephant_18.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,2,22050,100196,4.544036281,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Elephant\Elephant_18.wav
